Campaign_ID,Target_Audience,Campaign_Goal,Duration,Channel_Used,Conversion_Rate,Acquisition_Cost,ROI,Location,Language,Clicks,Impressions,Engagement_Score,Customer_Segment,Date,Company
270183,Men 35-44,Market Expansion,15 Days,Twitter,0.07,$500.00,2.67,Austin,Spanish,524,3072,1,Technology,25-11-2022,Gadget Giants
947219,All Ages,Increase Sales,15 Days,Pinterest,0.11,$500.00,0.97596006,Los Angeles,French,307,1983,1,Technology,04-05-2022,Pixel Pioneers
629560,All Ages,Brand Awareness,15 Days,Facebook,0.02,$500.00,6.84,Miami,Spanish,524,3073,7,Home,03-04-2022,Hearth Harmony
552436,Women 18-24,Brand Awareness,15 Days,Pinterest,0.06,$500.00,0.538029264,Austin,Spanish,307,1984,1,Fashion,07-01-2022,Vogue Visions
596199,Men 35-44,Increase Sales,15 Days,Instagram,0.11,$500.00,6.58,Austin,Spanish,525,3074,6,Food,02-07-2022,Palate Paradise
644440,Women 45-60,Brand Awareness,15 Days,Twitter,0.14,$500.00,1.11,Miami,French,525,3074,8,Home,08-02-2022,Space Spruce
864049,Women 18-24,Increase Sales,15 Days,Facebook,0.1,$500.00,7.81,New York,English,525,3074,8,Food,30-08-2022,Gastronomy Guild
415723,Women 35-44,Brand Awareness,15 Days,Twitter,0.1,$500.00,4.74,Los Angeles,French,525,3075,10,Home,27-06-2022,Homely Haven
577040,Men 18-24,Market Expansion,15 Days,Facebook,0.06,$500.00,1.6,Los Angeles,French,525,3075,1,Health,12-06-2022,Elixir Essence
855948,Women 45-60,Market Expansion,15 Days,Twitter,0.14,$500.00,6.54,Austin,English,525,3076,7,Health,06-01-2022,Well Wish
972346,Men 25-34,Market Expansion,15 Days,Facebook,0.06,$500.00,0.35,New York,French,525,3076,6,Technology,19-12-2022,Innovate Infinity
439949,Women 18-24,Brand Awareness,15 Days,Facebook,0.14,$500.00,7.09,New York,French,525,3076,1,Fashion,10-01-2022,Vogue Visions
593039,Men 18-24,Brand Awareness,15 Days,Instagram,0.06,$500.00,3.88,Los Angeles,Spanish,526,3077,1,Technology,20-05-2022,Pixel Pioneers
843286,Women 18-24,Increase Sales,15 Days,Facebook,0.02,$500.00,4.71,Las Vegas,English,526,3077,9,Food,06-03-2022,Gastronomy Guild
293956,Women 35-44,Brand Awareness,15 Days,Twitter,0.14,$500.00,2.51,Miami,French,526,3078,9,Health,30-09-2022,Elixir Essence
103179,All Ages,Product Launch,15 Days,Twitter,0.08,$500.00,1.27,New York,Spanish,526,3078,2,Health,21-03-2022,Well Wish
819060,Men 18-24,Product Launch,15 Days,Pinterest,0.05,$500.00,0.312807711,Miami,Spanish,308,1987,1,Home,02-01-2022,Living Luxe
564377,Women 35-44,Market Expansion,15 Days,Facebook,0.11,$500.00,2.84,New York,French,526,3079,4,Health,04-11-2022,Well Wish
751378,All Ages,Market Expansion,15 Days,Pinterest,0.04,$500.00,0.436143323,Las Vegas,English,308,1987,1,Health,28-07-2022,Well Wish
963624,Men 45-60,Market Expansion,15 Days,Instagram,0.05,$500.00,1.57,New York,English,526,3079,10,Technology,01-03-2022,Pixel Pioneers
105318,Men 45-60,Brand Awareness,15 Days,Instagram,0.14,$500.00,2.89,Miami,English,527,3080,5,Technology,25-01-2022,Code Crafters
947237,Men 25-34,Brand Awareness,15 Days,Instagram,0.14,$500.00,3.02,Los Angeles,English,527,3080,9,Technology,22-02-2022,Gadget Giants
555519,All Ages,Product Launch,15 Days,Twitter,0.12,$500.00,4.28,New York,French,527,3081,1,Technology,24-09-2022,Pixel Pioneers
823003,Women 35-44,Product Launch,15 Days,Twitter,0.02,$500.00,3.27,New York,Spanish,527,3081,2,Health,20-02-2022,Heal Hub
305008,Women 18-24,Brand Awareness,15 Days,Pinterest,0.11,$500.00,0.353919582,Austin,French,309,1989,1,Technology,21-02-2022,Cyber Circuit
180585,Women 35-44,Increase Sales,15 Days,Twitter,0.07,$500.00,2.64,Los Angeles,French,527,3082,7,Health,15-02-2022,Well Wish
195201,All Ages,Brand Awareness,15 Days,Twitter,0.06,$500.00,4.94,Las Vegas,English,527,3082,8,Food,04-04-2022,Bistro Bliss
537931,Women 25-34,Product Launch,15 Days,Pinterest,0.05,$500.00,0.23058397,Los Angeles,French,310,1990,1,Health,16-07-2022,Aura Align
522418,Men 25-34,Increase Sales,15 Days,Twitter,0.06,$500.00,1.88,Las Vegas,French,528,3083,2,Health,30-05-2022,Well Wish
928585,Women 45-60,Market Expansion,15 Days,Instagram,0.05,$500.00,0.34,Las Vegas,English,528,3083,1,Food,02-09-2022,Feast Flavors
794545,Men 35-44,Increase Sales,15 Days,Twitter,0.08,$500.00,5.53,Las Vegas,French,528,3084,8,Health,31-03-2022,Pulse Point
317885,All Ages,Product Launch,15 Days,Pinterest,0.15,$500.00,0.895523791,Austin,English,310,1991,1,Food,28-04-2022,Epicurean Edge
800002,Men 45-60,Increase Sales,15 Days,Facebook,0.07,$500.00,3.67,Los Angeles,French,528,3085,7,Health,24-05-2022,Fitness Front
757127,Men 45-60,Brand Awareness,15 Days,Facebook,0.08,$500.00,6.34,Austin,Spanish,528,3085,3,Health,27-11-2022,Vital Vigor
531332,Women 18-24,Product Launch,15 Days,Facebook,0.02,$500.00,7.26,New York,Spanish,528,3085,7,Home,20-08-2022,Furnish Fine
370738,Men 35-44,Increase Sales,15 Days,Instagram,0.11,$500.00,6.5,Austin,Spanish,529,3086,3,Home,05-09-2022,Nest Neat
468403,Men 18-24,Brand Awareness,15 Days,Pinterest,0.08,$500.00,1.294130189,Los Angeles,English,310,1992,1,Fashion,08-12-2022,Runway Rebels
717503,Women 25-34,Increase Sales,15 Days,Instagram,0.08,$500.00,0.46,Austin,English,529,3086,1,Home,03-07-2022,Nest Neat
512230,Women 18-24,Brand Awareness,15 Days,Pinterest,0.05,$500.00,0.925910826,Miami,English,310,1993,1,Health,28-06-2022,Elixir Essence
742926,Men 18-24,Brand Awareness,15 Days,Instagram,0.1,$500.00,2.28,Los Angeles,English,529,3087,2,Food,12-05-2022,Nosh Nirvana
357924,Men 35-44,Brand Awareness,15 Days,Instagram,0.07,$500.00,7.46,New York,French,529,3088,8,Food,28-12-2022,Bistro Bliss
232996,All Ages,Brand Awareness,15 Days,Instagram,0.14,$500.00,7.04,New York,French,529,3088,4,Fashion,14-05-2022,Chic Couture
720970,Men 45-60,Brand Awareness,15 Days,Pinterest,0.15,$500.00,0.114398249,Miami,French,311,1993,1,Health,14-03-2022,Balance Beam
769675,Men 45-60,Increase Sales,15 Days,Instagram,0.08,$500.00,1.15,Austin,English,530,3089,7,Health,09-10-2022,Balance Beam
914315,Women 45-60,Brand Awareness,15 Days,Instagram,0.14,$500.00,3.7,Austin,French,530,3089,10,Technology,17-08-2022,Giga Geeks
155484,Women 35-44,Market Expansion,15 Days,Facebook,0.06,$500.00,5.32,Austin,French,530,3090,6,Food,07-12-2022,Gastronomy Guild
612189,Women 45-60,Increase Sales,15 Days,Pinterest,0.06,$500.00,1.236931065,New York,English,311,1995,1,Health,23-01-2022,Vital Vigor
460286,Women 45-60,Brand Awareness,15 Days,Pinterest,0.03,$500.00,1.381716348,New York,English,311,1995,1,Fashion,03-02-2022,Glam Garments
584037,All Ages,Market Expansion,15 Days,Twitter,0.15,$500.00,6.83,Austin,English,530,3091,10,Food,22-12-2022,Epicurean Edge
139492,Women 25-34,Market Expansion,15 Days,Twitter,0.11,$500.00,4.56,Miami,French,530,3091,4,Food,27-06-2022,Palate Paradise
187495,Women 45-60,Product Launch,15 Days,Facebook,0.13,$500.00,7.15,New York,English,531,3092,3,Food,12-11-2022,Dine Divine
151968,Men 25-34,Market Expansion,15 Days,Pinterest,0.03,$500.00,0.425418488,Los Angeles,French,311,1996,1,Food,31-03-2022,Savor Street
336230,Men 35-44,Increase Sales,15 Days,Instagram,0.02,$500.00,6.37,Miami,French,531,3092,4,Fashion,03-07-2022,Trend Tailors
210675,Women 45-60,Market Expansion,15 Days,Pinterest,0.11,$500.00,1.381716348,Los Angeles,Spanish,311,1996,1,Home,06-11-2022,Space Spruce
480311,Women 25-34,Increase Sales,15 Days,Facebook,0.09,$500.00,4.07,Austin,English,531,3093,10,Home,03-04-2022,Hearth Harmony
435749,Men 18-24,Product Launch,15 Days,Facebook,0.08,$500.00,6.39,New York,French,531,3093,5,Health,17-02-2022,Balance Beam
877339,Men 45-60,Increase Sales,15 Days,Pinterest,0.06,$500.00,0.414693652,Los Angeles,French,311,1997,1,Technology,24-03-2022,Pixel Pioneers
389599,Women 18-24,Brand Awareness,15 Days,Twitter,0.02,$500.00,2.64,Las Vegas,French,531,3094,4,Home,30-11-2022,Domestic Dream
125928,Men 18-24,Market Expansion,15 Days,Instagram,0.02,$500.00,1.85,Austin,English,532,3095,2,Fashion,17-08-2022,Vogue Visions
112167,All Ages,Market Expansion,15 Days,Pinterest,0.11,$500.00,0.42720596,Miami,French,312,1998,1,Fashion,06-12-2022,Attire Artistry
193901,Women 18-24,Product Launch,15 Days,Facebook,0.09,$500.00,3.04,Miami,Spanish,532,3095,9,Fashion,11-07-2022,Trend Tailors
276766,Women 18-24,Increase Sales,15 Days,Pinterest,0.14,$500.00,0.734651254,Miami,English,312,1998,1,Technology,10-04-2022,Code Crafters
586275,Men 45-60,Product Launch,15 Days,Pinterest,0.04,$500.00,0.929485771,Miami,French,312,1998,1,Home,18-02-2022,Decor Dreams
923469,Women 25-34,Product Launch,15 Days,Twitter,0.06,$500.00,0.24,Las Vegas,Spanish,532,3097,2,Health,29-09-2022,Vigor Valley
867212,Women 45-60,Brand Awareness,15 Days,Facebook,0.13,$500.00,0.16,Los Angeles,French,532,3097,7,Home,03-05-2022,Hearth Harmony
768124,Men 25-34,Increase Sales,15 Days,Twitter,0.08,$500.00,4.93,Los Angeles,Spanish,533,3097,8,Technology,03-02-2022,Giga Geeks
152992,Men 35-44,Market Expansion,15 Days,Facebook,0.02,$500.00,2.97,New York,English,533,3098,5,Food,22-04-2022,Gastronomy Guild
841265,Women 45-60,Market Expansion,15 Days,Twitter,0.06,$500.00,6.92,New York,French,533,3098,3,Technology,05-06-2022,NexGen Nerds
619897,Women 35-44,Brand Awareness,15 Days,Facebook,0.12,$500.00,0.63,Las Vegas,Spanish,533,3099,6,Food,12-06-2022,Palate Paradise
696209,Men 25-34,Product Launch,15 Days,Instagram,0.11,$500.00,4.45,New York,French,533,3099,6,Food,14-11-2022,Palate Paradise
717117,Women 18-24,Market Expansion,15 Days,Facebook,0.09,$500.00,7.82,Las Vegas,English,533,3099,4,Fashion,28-07-2022,Trend Tailors
734040,Women 35-44,Product Launch,15 Days,Instagram,0.07,$500.00,6.36,New York,French,533,3100,10,Technology,15-03-2022,Tech Titans
576154,Men 25-34,Market Expansion,15 Days,Pinterest,0.08,$500.00,0.868711701,Austin,Spanish,313,2001,1,Technology,31-08-2022,Pixel Pioneers
432631,Men 35-44,Market Expansion,15 Days,Pinterest,0.1,$500.00,0.577353662,Los Angeles,English,313,2002,1,Technology,07-05-2022,Pixel Pioneers
487203,Men 35-44,Brand Awareness,15 Days,Instagram,0.14,$500.00,1.29,Los Angeles,French,534,3101,4,Health,29-05-2022,Heal Hub
416235,Women 45-60,Increase Sales,15 Days,Instagram,0.1,$500.00,7.63,Austin,English,534,3101,7,Fashion,16-07-2022,Fiber Fashion
892401,Women 45-60,Market Expansion,15 Days,Facebook,0.07,$500.00,5.62,Las Vegas,English,534,3102,3,Technology,20-06-2022,Silicon Saga
489512,Men 45-60,Increase Sales,15 Days,Facebook,0.08,$500.00,3.15,Miami,Spanish,534,3102,9,Home,10-08-2022,Cozy Corners
636513,Men 18-24,Increase Sales,15 Days,Pinterest,0.07,$500.00,0.775763124,New York,Spanish,313,2002,1,Health,18-03-2022,Pulse Point
494966,Women 45-60,Market Expansion,15 Days,Pinterest,0.12,$500.00,1.30128008,New York,Spanish,313,2003,1,Home,29-04-2022,Cozy Corners
237273,Women 35-44,Brand Awareness,15 Days,Facebook,0.08,$500.00,0.37,Los Angeles,French,535,3103,8,Fashion,13-11-2022,Attire Artistry
725637,Men 45-60,Increase Sales,15 Days,Facebook,0.06,$500.00,7.88,New York,English,535,3104,5,Technology,03-01-2022,Giga Geeks
703797,Men 18-24,Market Expansion,15 Days,Twitter,0.05,$500.00,4.44,Austin,English,535,3104,5,Technology,16-02-2022,Tech Titans
583037,Men 45-60,Product Launch,15 Days,Twitter,0.12,$500.00,5.7,Miami,Spanish,535,3104,1,Home,28-09-2022,Nest Neat
318850,Women 35-44,Product Launch,15 Days,Facebook,0.09,$500.00,2.38,Los Angeles,Spanish,535,3105,9,Food,24-09-2022,Dine Divine
295714,Women 18-24,Market Expansion,15 Days,Instagram,0.03,$500.00,2.6,Austin,Spanish,535,3105,3,Technology,08-09-2022,Silicon Saga
679182,Men 45-60,Brand Awareness,15 Days,Instagram,0.09,$500.00,4.41,Los Angeles,French,535,3106,9,Food,19-11-2022,Palate Paradise
702257,All Ages,Market Expansion,15 Days,Pinterest,0.15,$500.00,0.659577403,New York,French,314,2005,1,Food,26-01-2022,Feast Flavors
561552,Women 45-60,Brand Awareness,15 Days,Facebook,0.04,$500.00,6.85,Austin,Spanish,536,3106,4,Health,04-01-2022,Vigor Valley
795813,Women 45-60,Product Launch,15 Days,Twitter,0.11,$500.00,7.64,Miami,Spanish,536,3107,7,Technology,25-02-2022,Giga Geeks
254287,Women 18-24,Product Launch,15 Days,Pinterest,0.07,$500.00,0.284208149,Miami,French,314,2006,1,Health,12-10-2022,Wellness Waves
453297,Women 18-24,Increase Sales,15 Days,Facebook,0.14,$500.00,6.23,Los Angeles,Spanish,536,3108,2,Fashion,11-05-2022,Fiber Fashion
542384,Men 45-60,Product Launch,15 Days,Pinterest,0.11,$500.00,0.698901801,Austin,French,314,2006,1,Home,01-07-2022,Nest Neat
726021,All Ages,Market Expansion,15 Days,Twitter,0.11,$500.00,3.29,Las Vegas,French,536,3108,6,Health,21-10-2022,Vital Vigor
731957,Women 45-60,Increase Sales,15 Days,Pinterest,0.13,$500.00,1.401378547,Austin,English,314,2007,1,Food,11-01-2022,Nosh Nirvana
511301,Men 18-24,Product Launch,15 Days,Facebook,0.04,$500.00,0.49,Miami,English,536,3109,10,Technology,04-12-2022,Quantum Quirks
188132,Women 35-44,Market Expansion,15 Days,Pinterest,0.11,$500.00,1.20654403,Austin,French,315,2007,1,Food,11-12-2022,Gastronomy Guild
614123,Women 35-44,Brand Awareness,15 Days,Instagram,0.05,$500.00,5.56,New York,French,537,3110,4,Health,07-01-2022,Balance Beam
655113,All Ages,Market Expansion,15 Days,Twitter,0.13,$500.00,2.78,New York,Spanish,537,3110,5,Fashion,26-04-2022,Chic Couture
716673,Women 45-60,Market Expansion,15 Days,Twitter,0.04,$500.00,6.53,Miami,French,537,3111,9,Home,28-05-2022,Space Spruce
309163,Men 35-44,Brand Awareness,15 Days,Twitter,0.15,$500.00,1.88,Las Vegas,Spanish,537,3111,3,Food,22-12-2022,Nosh Nirvana
766447,Men 35-44,Increase Sales,15 Days,Pinterest,0.14,$500.00,0.673877184,New York,French,315,2008,1,Food,20-02-2022,Palate Paradise
597857,All Ages,Increase Sales,15 Days,Twitter,0.03,$500.00,0.63,New York,French,537,3112,4,Health,13-06-2022,Balance Beam
470452,All Ages,Market Expansion,15 Days,Twitter,0.01,$500.00,0.32,New York,Spanish,538,3112,8,Health,01-09-2022,Well Wish
415707,Men 45-60,Product Launch,15 Days,Facebook,0.12,$500.00,4.47,Austin,English,538,3113,10,Fashion,14-03-2022,Mode Maven
232039,Women 25-34,Brand Awareness,15 Days,Pinterest,0.12,$500.00,0.870499174,New York,French,315,2009,1,Home,14-05-2022,Cozy Corners
104815,Women 18-24,Brand Awareness,15 Days,Pinterest,0.14,$500.00,1.186881831,Los Angeles,Spanish,315,2009,1,Fashion,27-11-2022,Fiber Fashion
290515,Women 25-34,Brand Awareness,15 Days,Twitter,0.11,$500.00,6.76,Los Angeles,French,538,3114,3,Home,12-07-2022,Domestic Dream
881065,Men 18-24,Brand Awareness,15 Days,Facebook,0.14,$500.00,2.66,Austin,French,538,3114,8,Home,09-10-2022,Domestic Dream
614492,Women 18-24,Increase Sales,15 Days,Pinterest,0.02,$500.00,1.022434348,Las Vegas,English,315,2011,1,Health,29-09-2022,Vigor Valley
419573,Women 45-60,Market Expansion,15 Days,Facebook,0.13,$500.00,1.42,Austin,Spanish,538,3115,4,Food,05-03-2022,Nosh Nirvana
920117,Women 18-24,Market Expansion,15 Days,Instagram,0.02,$500.00,6.66,Las Vegas,Spanish,539,3115,1,Technology,16-06-2022,Pixel Pioneers
730860,Men 18-24,Product Launch,15 Days,Twitter,0.02,$500.00,5.22,Las Vegas,Spanish,539,3116,8,Health,25-04-2022,Wellness Waves
537372,Men 18-24,Market Expansion,15 Days,Facebook,0.09,$500.00,3.39,New York,French,539,3116,1,Technology,28-02-2022,Pixel Pioneers
933185,Women 35-44,Brand Awareness,15 Days,Facebook,0.05,$500.00,3.19,Miami,French,539,3117,8,Technology,16-06-2022,Quantum Quirks
719156,Men 25-34,Brand Awareness,15 Days,Facebook,0.08,$500.00,7.54,New York,Spanish,539,3117,3,Home,21-07-2022,Living Luxe
335271,Women 18-24,Increase Sales,15 Days,Pinterest,0.09,$500.00,0.98310995,Miami,English,316,2012,1,Home,04-06-2022,Dwell Delight
417964,Men 18-24,Market Expansion,15 Days,Facebook,0.06,$500.00,2.96,Las Vegas,English,539,3118,2,Home,15-03-2022,Nest Neat
522659,Men 18-24,Market Expansion,15 Days,Facebook,0.09,$500.00,5,Miami,Spanish,540,3118,1,Health,23-05-2022,Balance Beam
795912,Women 25-34,Brand Awareness,15 Days,Twitter,0.15,$500.00,7.97,Miami,Spanish,540,3118,9,Fashion,12-12-2022,Vogue Visions
403550,Women 18-24,Market Expansion,15 Days,Facebook,0.11,$500.00,2.31,Miami,French,540,3119,1,Food,31-03-2022,Culinary Quest
677353,Men 25-34,Brand Awareness,15 Days,Twitter,0.08,$500.00,6.93,Las Vegas,English,540,3119,9,Home,29-08-2022,Dwell Delight
489356,Women 25-34,Increase Sales,15 Days,Pinterest,0.07,$500.00,1.13862007,Los Angeles,English,317,2014,1,Health,28-02-2022,Vigor Valley
197383,Women 45-60,Product Launch,15 Days,Facebook,0.06,$500.00,6.06,Las Vegas,Spanish,540,3120,8,Food,02-10-2022,Nosh Nirvana
895736,Men 18-24,Brand Awareness,15 Days,Instagram,0.13,$500.00,5.36,Los Angeles,English,540,3120,3,Health,25-01-2022,Pulse Point
796819,Men 35-44,Product Launch,15 Days,Twitter,0.08,$500.00,7.12,Los Angeles,English,540,3121,9,Technology,13-12-2022,Quantum Quirks
590062,Women 35-44,Product Launch,15 Days,Pinterest,0.04,$500.00,0.184109682,New York,English,317,2015,1,Health,16-01-2022,Well Wish
284929,Women 25-34,Increase Sales,15 Days,Instagram,0.08,$500.00,1.42,Austin,English,541,3122,10,Food,12-05-2022,Feast Flavors
148363,All Ages,Market Expansion,15 Days,Pinterest,0.15,$500.00,1.383503821,Las Vegas,French,317,2015,1,Home,22-07-2022,Dwell Delight
926354,Men 25-34,Market Expansion,15 Days,Facebook,0.08,$500.00,5.57,Las Vegas,Spanish,541,3122,5,Food,18-02-2022,Bistro Bliss
111815,Women 25-34,Market Expansion,15 Days,Twitter,0.08,$500.00,3.35,Austin,French,541,3123,10,Technology,25-02-2022,Silicon Saga
679524,Men 25-34,Product Launch,15 Days,Pinterest,0.13,$500.00,0.12869803,Las Vegas,French,317,2016,1,Fashion,15-04-2022,Vogue Visions
639622,Men 25-34,Increase Sales,15 Days,Facebook,0.04,$500.00,1.67,Miami,French,541,3124,1,Technology,24-01-2022,Cyber Circuit
460532,Men 35-44,Market Expansion,15 Days,Twitter,0.14,$500.00,3.53,Las Vegas,French,542,3124,8,Home,15-06-2022,Domestic Dream
205939,Women 35-44,Increase Sales,15 Days,Facebook,0.05,$500.00,0.33,Las Vegas,English,542,3124,9,Health,26-09-2022,Pulse Point
595624,Women 45-60,Product Launch,15 Days,Facebook,0.05,$500.00,0.93,Las Vegas,Spanish,542,3125,5,Food,25-10-2022,Bistro Bliss
997522,Men 45-60,Product Launch,15 Days,Instagram,0.03,$500.00,1.41,Las Vegas,Spanish,542,3125,10,Home,05-10-2022,Decor Dreams
543326,All Ages,Market Expansion,15 Days,Facebook,0.14,$500.00,6.01,Miami,French,542,3125,5,Home,13-10-2022,Living Luxe
242089,Women 25-34,Market Expansion,15 Days,Pinterest,0.05,$500.00,0.913398517,New York,Spanish,318,2018,1,Food,05-01-2022,Gourmet Grove
877146,All Ages,Brand Awareness,15 Days,Twitter,0.12,$500.00,1.68,Miami,Spanish,542,3126,1,Technology,20-06-2022,Pixel Pioneers
231963,Women 45-60,Increase Sales,15 Days,Pinterest,0.11,$500.00,1.419253274,Las Vegas,Spanish,318,2018,1,Home,26-09-2022,Nest Neat
512710,Women 25-34,Increase Sales,15 Days,Facebook,0.02,$500.00,1.5,Miami,Spanish,543,3127,8,Home,02-10-2022,Decor Dreams
955919,Women 18-24,Increase Sales,15 Days,Facebook,0.09,$500.00,5.51,Las Vegas,English,543,3127,2,Technology,03-09-2022,Quantum Quirks
756005,Men 25-34,Brand Awareness,15 Days,Facebook,0.07,$500.00,2.95,Las Vegas,English,543,3128,9,Food,03-01-2022,Palate Paradise
298677,Women 25-34,Product Launch,15 Days,Twitter,0.09,$500.00,5.56,Austin,English,543,3128,10,Health,22-09-2022,Pulse Point
495812,Women 18-24,Market Expansion,15 Days,Pinterest,0.06,$500.00,0.457592995,Los Angeles,Spanish,318,2020,1,Fashion,27-05-2022,Attire Artistry
300741,Men 25-34,Increase Sales,15 Days,Instagram,0.11,$500.00,5.44,New York,English,543,3129,10,Home,01-08-2022,Homely Haven
140878,Women 25-34,Market Expansion,15 Days,Twitter,0.02,$500.00,7.62,New York,English,543,3129,5,Food,07-11-2022,Gastronomy Guild
522969,Women 25-34,Increase Sales,15 Days,Twitter,0.09,$500.00,6.48,Miami,Spanish,543,3130,4,Technology,05-12-2022,Gadget Giants
998967,Men 45-60,Brand Awareness,15 Days,Facebook,0.05,$500.00,1.53,Los Angeles,Spanish,544,3130,10,Health,24-02-2022,Balance Beam
225888,All Ages,Product Launch,15 Days,Facebook,0.11,$500.00,5.45,New York,English,544,3131,7,Health,31-05-2022,Aura Align
497172,All Ages,Brand Awareness,15 Days,Twitter,0.15,$500.00,7.73,Austin,Spanish,544,3131,8,Home,22-04-2022,Dwell Delight
593515,Men 45-60,Increase Sales,15 Days,Twitter,0.01,$500.00,0,Los Angeles,English,544,3131,5,Technology,03-12-2022,NexGen Nerds
932268,Women 35-44,Product Launch,15 Days,Twitter,0.14,$500.00,7.96,Los Angeles,Spanish,544,3132,4,Home,16-02-2022,Cozy Corners
811569,Men 35-44,Increase Sales,15 Days,Instagram,0.05,$500.00,6.23,Los Angeles,English,544,3132,8,Health,16-08-2022,Vigor Valley
939357,Women 25-34,Product Launch,15 Days,Instagram,0.08,$500.00,0.36,Los Angeles,Spanish,544,3132,7,Health,11-05-2022,Pulse Point
174900,Women 25-34,Brand Awareness,15 Days,Facebook,0.06,$500.00,6.11,Miami,French,545,3133,6,Home,06-03-2022,Homely Haven
106589,Men 25-34,Market Expansion,15 Days,Twitter,0.13,$500.00,4.96,Los Angeles,English,545,3133,3,Health,04-11-2022,Fitness Front
